record_id,record_type,need_id,need_rank,need_path,fulfillment_id,fulfillment_class,category_original,category_group_id,page_id,product_node_id,item_name,manufacturer,model_part_number,source_uid,source_vendor,source_record_id,source_url,record_status,availability,recall_class,risk_type,problem,recommended_action,last_updated,archived,catalog_year,historical_price_usd,currency,total_cost,fulfillment_score,value_score,need_match_score,survival_value,durability,risk,evidence_score,evidence,source_language
HC-75551,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75551,Prothèses vasculaires Advanta et Flixene,,,SRC-HC-RECALLS,Instruments médicaux,75551,https://recalls-rappels.canada.ca/fr/avis-rappel/protheses-vasculaires-advanta-et-flixene,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-05-23,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75552,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75552,Systèmes d'échographie intelligent et traditionnel NovaGuide™,,,SRC-HC-RECALLS,Instruments médicaux,75552,https://recalls-rappels.canada.ca/fr/avis-rappel/systemes-echographie-intelligent-et-traditionnel-novaguidetm,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-05-23,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75550,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75550,Tensiomètre BP-200 Plus,,,SRC-HC-RECALLS,Instruments médicaux,75550,https://recalls-rappels.canada.ca/fr/avis-rappel/tensiometre-bp-200-plus,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-05-23,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75556,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75556,Moniteurs de système Thoratec,,,SRC-HC-RECALLS,Instruments médicaux,75556,https://recalls-rappels.canada.ca/fr/avis-rappel/moniteurs-systeme-thoratec,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-05-24,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75670,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75670,Console primaire CentriMag™ de 2e génération avec sonde de débit Em-Tec pour adultes,,,SRC-HC-RECALLS,Instruments médicaux,75670,https://recalls-rappels.canada.ca/fr/avis-rappel/console-primaire-centrimagtm-2e-generation-avec-sonde-debit-em-tec-pour-adultes,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-06-14,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75683,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75683,DEA Semi-Automatique Powerheart G5 et DEA Semi-Automatique Powerheart Avec Assistance Pour RCR,,,SRC-HC-RECALLS,Instruments médicaux,75683,https://recalls-rappels.canada.ca/fr/avis-rappel/dea-semi-automatique-powerheart-g5-et-dea-semi-automatique-powerheart-avec-assistance,Current recall / safety evidence,Safety evidence only — current market availability not established,Type I,Rendement,Rendement,,2024-06-17,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75812,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75812,Arctic Sun 5000 et Arctic Sun Stat,,,SRC-HC-RECALLS,Instruments médicaux,75812,https://recalls-rappels.canada.ca/fr/avis-rappel/arctic-sun-5000-et-arctic-sun-stat,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-07-12,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75829,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75829,Appareil DEFIGARD Touch 7,,,SRC-HC-RECALLS,Instruments médicaux,75829,https://recalls-rappels.canada.ca/fr/avis-rappel/appareil-defigard-touch-7,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-07-18,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75837,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75837,Trousse d’implantation du système DAVG Heartmate 3 et contrôleur du système HeartMate 3,,,SRC-HC-RECALLS,Instruments médicaux,75837,https://recalls-rappels.canada.ca/fr/avis-rappel/trousse-implantation-du-systeme-davg-heartmate-3-et-controleur-du-systeme-heartmate-3,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Étiquetage et conditionnement (emballage) - Rendement,Étiquetage et conditionnement (emballage) - Rendement,,2024-07-30,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75920,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75920,Trousse pour générateur d’impulsions implantable Wavewriter Alpha,,,SRC-HC-RECALLS,Instruments médicaux,75920,https://recalls-rappels.canada.ca/fr/avis-rappel/trousse-pour-generateur-impulsions-implantable-wavewriter-alpha,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-08-14,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75937,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75937,Stimulateur sans sonde Aveir,,,SRC-HC-RECALLS,Instruments médicaux,75937,https://recalls-rappels.canada.ca/fr/avis-rappel/stimulateur-sans-sonde-aveir,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Compatibilité du matériel,Compatibilité du matériel,,2024-08-19,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75938,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75938,Cathéter guide iVascular Sergeant,,,SRC-HC-RECALLS,Instruments médicaux,75938,https://recalls-rappels.canada.ca/fr/avis-rappel/catheter-guide-ivascular-sergeant,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-08-20,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75946,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-003,product-hc-75946,Électrocardiographes CARDIOVIT® AT-180,,,SRC-HC-RECALLS,Instruments médicaux,75946,https://recalls-rappels.canada.ca/fr/avis-rappel/electrocardiographes-cardiovitr-180,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-08-20,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75968,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-002,product-hc-75968,Programmeur Carelink,,,SRC-HC-RECALLS,Instruments médicaux,75968,https://recalls-rappels.canada.ca/fr/avis-rappel/programmeur-carelink,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-08-26,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-75990,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-002,product-hc-75990,Oxygénateur pour adultes Quadrox-i avec réservoir intégré à coque rigide,,,SRC-HC-RECALLS,Instruments médicaux,75990,https://recalls-rappels.canada.ca/fr/avis-rappel/oxygenateur-pour-adultes-quadrox-avec-reservoir-integre-coque-rigide,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-08-30,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-76002,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-002,product-hc-76002,Impella CP avec Smartassist et Impella 5.5 avec Smartassist,,,SRC-HC-RECALLS,Instruments médicaux,76002,https://recalls-rappels.canada.ca/fr/avis-rappel/impella-cp-avec-smartassist-et-impella-55-avec-smartassist,Current recall / safety evidence,Safety evidence only — current market availability not established,Type I,Compatibilité du matériel,Compatibilité du matériel,,2024-09-05,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-76010,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-002,product-hc-76010,Cathéter de dilatation PTA d’Ultraverse™ 035,,,SRC-HC-RECALLS,Instruments médicaux,76010,https://recalls-rappels.canada.ca/fr/avis-rappel/catheter-dilatation-pta-ultraversetm-035,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-09-06,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
HC-76007,product_safety_recall,need-health,7,Health / Medical / Hygiene / Medical Care,need-health-medical-care,Medical Care,Matériel cardiovasculaire,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451,product-category-need-health-medical-care-materiel-cardiovasculaire-65f8f451-page-002,product-hc-76007,Change Healthcare Cardiology Hemodynamics,,,SRC-HC-RECALLS,Instruments médicaux,76007,https://recalls-rappels.canada.ca/fr/avis-rappel/change-healthcare-cardiology-hemodynamics,Current recall / safety evidence,Safety evidence only — current market availability not established,Type II,Rendement,Rendement,,2024-09-06,False,,,,,,,96,70,,95,100,Health Canada recall / safety notice,French / bilingual source
