archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,on special order cord sets.,English,85,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 12",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,89,,Tapes &,unknown,Waytek,high,10240,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-018,10240,Tapes &,item-cat-003433,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003433,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,12,10240,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,on special order cord sets. Stock No. 10240,62,Tapes &,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-018', 'item-cat-003433']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Products,English,83,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 109",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,84,,3MTM SPLICING AND SEALING COMPOUNDS,unknown,Waytek,high,20976,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-007,20976,3MTM SPLICING AND SEALING COMPOUNDS,item-cat-003939,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003939,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,109,20976,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,"3/4"" x 15' Stock No. 20974 Stock No. 20976 Products",62,3MTM SPLICING AND SEALING COMPOUNDS,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-007', 'item-cat-003939']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,jacketing and insulating. 226°F (130°C) maximum operating temperature.,English,79,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 109",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,86,,3MTM SPLICING AND SEALING COMPOUNDS,unknown,Waytek,high,20977,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-007,20977,3MTM SPLICING AND SEALING COMPOUNDS,item-cat-003940,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003940,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,109,20977,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,jacketing and insulating. 226°F (130°C) maximum operating temperature. Stock No. 20977,62,3MTM SPLICING AND SEALING COMPOUNDS,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-007', 'item-cat-003940']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Vinyl Electrical Tape Vinyl Electrical Tape,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 109",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,80,,Cable,unknown,Waytek,high,21007,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,21007,Cable,item-cat-003941,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003941,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,109,21007,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,"Stock No. 21008 3/4"" x 20' Stock No. 21007 Vinyl Electrical Tape Vinyl Electrical Tape",62,Cable,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003941']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,"3/4"" x 20' Stock No. 21007 Vinyl Electrical Tape Vinyl Electrical Tape",English,81,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 109",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,79,,Cable,unknown,Waytek,high,21008,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,21008,Cable,item-cat-003942,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003942,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,109,21008,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,"Stock No. 21008 3/4"" x 20' Stock No. 21007 Vinyl Electrical Tape Vinyl Electrical Tape",62,Cable,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003942']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,"ScotchTM brand Super 88 heavy duty 3/4"" x 66'",English,81,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 109",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,81,,Cable,unknown,Waytek,high,21009,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,21009,Cable,item-cat-003943,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003943,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,109,21009,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,"ScotchTM brand Super 88 heavy duty 3/4"" x 66' Stock No. 21009",62,Cable,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003943']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 21012,English,85,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 109",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,85,,Stock No. 21012 Stock No. 21011,unknown,Waytek,high,21011,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-015,21011,Stock No. 21012 Stock No. 21011,item-cat-003944,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003944,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,109,21011,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 21012 Stock No. 21011,62,Stock No. 21012 Stock No. 21011,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-015', 'item-cat-003944']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 21011,English,85,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 109",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,81,,Stock No. 21012 Stock No. 21011,unknown,Waytek,high,21012,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-015,21012,Stock No. 21012 Stock No. 21011,item-cat-003945,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003945,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,109,21012,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 21012 Stock No. 21011,62,Stock No. 21012 Stock No. 21011,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-015', 'item-cat-003945']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,"Scotch® 1/2 3/4 3/4"" x 66'",English,78,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 109",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,88,,Cable Ties,unknown,Waytek,high,21014,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-009,21014,Cable Ties,item-cat-003946,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003946,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,109,21014,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,"Scotch® 1/2 3/4 3/4"" x 66' Stock No. 21014",62,Cable Ties,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-009', 'item-cat-003946']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,"2"" X 50 Yds.Tan Stock No. 20930",English,83,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 110",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,86,,Cable,unknown,Waytek,high,20920,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,20920,Cable,item-cat-003947,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003947,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,110,20920,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,"2"" X 50 Yds.Tan Stock No. 20930 Stock No. 20920",62,Cable,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003947']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,is available in the unique,English,80,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 110",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,85,,Cable Ties,unknown,Waytek,high,20921,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-009,20921,Cable Ties,item-cat-003948,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003948,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,110,20921,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Clear Stock No. 20935 Stock No. 20921 is available in the unique,62,Cable Ties,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-009', 'item-cat-003948']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 20920,English,86,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 110",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,87,,Cable,unknown,Waytek,high,20930,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,20930,Cable,item-cat-003949,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003949,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,110,20930,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,"2"" X 50 Yds.Tan Stock No. 20930 Stock No. 20920",62,Cable,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003949']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Filament type tape for sealing,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 110",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,79,,Cable,unknown,Waytek,high,20931,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,20931,Cable,item-cat-003950,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003950,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,110,20931,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,"2"" X 50 Yds. Clear Stock No. 20931 Filament type tape for sealing",62,Cable,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003950']",
